                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20250402"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                  max_conv_vel_div_csound                      max_gradT_div_grada                      max_gradT_sub_grada                        min_log_mlt_Gamma                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    photo                                    pnhe4                                    other                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                          one_core_radius                             fe_core_mass                   neutron_rich_core_mass                             kh_timescale                      dt_div_max_tau_conv                                 log_Teff                                    log_L                                    log_R                                    log_g                           log_L_div_Ledd                             lum_div_Ledd                              v_surf_km_s                        v_div_csound_surf                      v_surf_div_escape_v                           surf_avg_j_rot                           surf_avg_omega                      surf_avg_omega_crit            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                          surf_avg_v_crit                    surf_avg_v_div_v_crit                   surf_avg_Lrad_div_Ledd                log_rotational_mdot_boost                             log_center_T                           log_center_Rho                             log_center_P                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                           center_entropy                             center_omega              center_omega_div_omega_crit                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                log_max_T                                rel_E_err                            log_rel_E_err                        log_rel_run_E_err               log_total_angular_momentum                           min_Pgas_div_P                       gradT_excess_alpha                       max_L_rad_div_Ledd                              num_retries                                num_iters                    num_solver_iterations 
                                    1388                                     1508                  4.2983766176000082E+008                  2.5718222239765978E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  1.4215665237086131E-001                  1.3053464566068553E+000                  7.7808899477065319E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999731048039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999731048039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4214359538282175E+000                  3.2531979233317316E+000                  2.8207832638309394E+000                  3.3943987879323099E+000                 -7.1146274542789134E-001                  1.4182260681402337E+000                  3.2531979233317316E+000                  2.8207404929593856E+000                 -1.7289636382557255E+001                 -1.1859695569183049E+000                 -4.8449587624806387E+000                 -9.8999999999999986E+001                 -1.1230870690179666E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4252791362310472E+001                 -2.5350993463516808E+001                 -4.1165643357107285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1163770171096774E+033                  1.1270517867033132E+033                  1.1930321760052659E+033                  1.1968376171883170E+033                  1.2146841770060184E+033                  1.2147408768910078E+033                  1.2159145968260404E+033                  1.2161490031707817E+033                  6.1098876346290021E-001                  5.8787262747769964E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2765099608007849E+003                  1.1942242882911772E+007                  4.8135856700918973E+000                  3.4587435904052892E+000                 -3.7514638411665346E-001                  4.9751301086627215E+000                 -1.5648179062382839E-001                  6.9745823974281473E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0303863623378966E+000                  6.3471182766768779E+000                  2.2952449773026977E+001                  2.2952449773026977E+001                  6.3471182766768779E+000                  8.0303863623378966E+000                  1.7628286140440212E+000                  4.9908879898180109E-001                  1.4666773543087777E+001                  1.1502971858478745E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0465656217111640E-028                  2.9522746437667297E-001                  6.7870660591762533E-001                  1.7626892477041239E-003                  8.5959924676853681E-003                  6.5482593710382568E-004                  1.4414249632493319E-002                  8.3197557096979846E+000                  1.9804192361900241E-013                 -1.2703242863934873E+001                 -7.0520409979431671E+000                 -9.8999999999999986E+001                  2.6350978595155328E-001                  0.0000000000000000E+000                  8.7102258051150361E-001                                        0                                       10                                       10 
                                    1390                                     1932                  4.2983862894566488E+008                  2.7155594538268142E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  3.0524172236882672E-002                  1.3066544816433898E+000                  7.8188884751797805E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995348487E-001                  9.9999999959911201E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995348487E-001                  9.9999999959911201E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6809272269248374E+000                  3.2253608980601345E+000                  2.7916742137852428E+000                  3.3705392840889856E+000                 -7.5876466129023701E-001                  1.6793464062994286E+000                  3.2253608980601345E+000                  2.7916317412446845E+000                 -1.7259922641372135E+001                 -1.2181056594859361E+000                 -4.9390495111130654E+000                 -9.8999999999999986E+001                 -1.1351724887526546E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4237263786874271E+001                 -2.5332549496162905E+001                 -4.1143249771077002E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1170034494560870E+033                  1.1276478331208668E+033                  1.1934877381565255E+033                  1.1972396568401774E+033                  1.2146857024099225E+033                  1.2147378258351304E+033                  1.2159743300389321E+033                  1.2162122901831496E+033                  6.1099293895958895E-001                  5.8815774097231355E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5901402224584835E+003                  1.6625523328963434E+007                  4.8357457541034359E+000                  3.4402389524380177E+000                 -4.2871887112336654E-001                  5.0822750826761478E+000                 -1.5996241945201670E-001                  6.9189083931010797E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0302199536240249E+000                  6.3476407501068985E+000                  2.2953236727397126E+001                  2.2953236727397126E+001                  6.3476407501068985E+000                  8.0302199536240249E+000                  1.7628286140440212E+000                  4.9908879898180120E-001                  1.4666773543087777E+001                  1.1500380614589560E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0455111854926824E-028                  2.9522746437667291E-001                  6.7870660591762533E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  6.5441857211318737E-004                  1.4221906784532945E-002                  8.3200534194987146E+000                  9.2504933915769031E-012                 -1.1033835102771805E+001                 -7.0467740746291732E+000                 -9.8999999999999986E+001                  2.7712838552975277E-001                  0.0000000000000000E+000                  8.5015773125359428E-001                                        0                                       10                                       10 
                                    1395                                     2004                  4.2984158446386582E+008                  2.8954871267954068E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  1.5617355938399259E-002                  1.3021561151336647E+000                  7.7363273352787754E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998275735E-001                  9.9999999985710142E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998275735E-001                  9.9999999985710142E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3530483910282243E+000                  3.1399474258081770E+000                  2.7079813691213612E+000                  3.3255463072809355E+000                 -8.8990597613612843E-001                  2.3528001039706412E+000                  3.1399474258081770E+000                  2.7079407693159983E+000                 -1.7246801402891954E+001                 -1.3213558134677406E+000                 -5.2068860428663877E+000                 -9.8999999999999986E+001                 -1.1697311199811399E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4191011070987638E+001                 -2.5277966684887563E+001                 -4.1077207022079790E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1183543222995412E+033                  1.1296299161013874E+033                  1.1946364840558819E+033                  1.1983470975902011E+033                  1.2146821781381425E+033                  1.2147335919351643E+033                  1.2161393726025551E+033                  1.2163661637865405E+033                  6.1100976977121491E-001                  5.8889220540211273E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2372031194846266E+004                  3.1724798754943773E+007                  4.8844596240223126E+000                  3.3995636101952975E+000                 -5.4648428208247901E-001                  5.3178059045943735E+000                 -1.8198924814679848E-001                  6.5767411922946795E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0303365673116218E+000                  6.3503666655950539E+000                  2.2957371731098949E+001                  2.2957371731098949E+001                  6.3503666655950539E+000                  8.0303365673116218E+000                  1.7628286140440219E+000                  4.9908879898180109E-001                  1.4666773543087777E+001                  1.1492521233484561E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0422589400420421E-028                  2.9522746437667291E-001                  6.7870660591762522E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  6.5025598956170870E-004                  1.3708970869044625E-002                  8.3209499103377240E+000                  2.2444867155885432E-013                 -1.2648882960707265E+001                 -7.0487005619891239E+000                 -9.8999999999999986E+001                  3.0772502566205562E-001                  0.0000000000000000E+000                  8.1453816175645155E-001                                        0                                        5                                        5 
                                    1400                                     1987                  4.2984647976865196E+008                  2.9785082249008021E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  1.5163664641715485E-002                  1.3058073953058518E+000                  7.7905747393076319E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998985167E-001                  9.9999999990775501E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998985167E-001                  9.9999999990775501E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0776320358121958E+000                  2.9633296991106590E+000                  2.5514501884565388E+000                  3.3928300658646395E+000                 -1.1837876051710887E+000                  3.0776082467914652E+000                  2.9633296991106590E+000                  2.5514151124512066E+000                 -1.7377915320554457E+001                 -1.5413736050809517E+000                 -5.6730188261034034E+000                 -9.8999999999999986E+001                 -1.2305447386856709E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4104743370652416E+001                 -2.5176952888675682E+001                 -4.0955254985377074E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1205496546044854E+033                  1.1329627451164529E+033                  1.1957637654755145E+033                  1.1995024437607088E+033                  1.2147314701641489E+033                  1.2147423678864782E+033                  1.2162479396698655E+033                  1.2164609566225410E+033                  6.1104938881425019E-001                  5.8976885747763574E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0897391715377737E+004                  3.8441177788675614E+007                  4.9005864127385719E+000                  3.4578116245676500E+000                 -5.4961385232882243E-001                  5.3240650450870595E+000                 -1.6429854619977946E-001                  6.8501716456124773E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0306565238417988E+000                  6.3550997369767153E+000                  2.2964553221325218E+001                  2.2964553221325218E+001                  6.3550997369767153E+000                  8.0306565238417988E+000                  1.7628286140440212E+000                  4.9908879898180120E-001                  1.4666773543087777E+001                  1.1479573219967383E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0367494163984548E-028                  2.9522746437667291E-001                  6.7870660591762533E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  6.1420898339974400E-004                  1.3113994106256095E-002                  8.3225985910252831E+000                  1.8634445522713371E-013                 -1.2729683525368340E+001                 -7.0518606280076517E+000                 -9.8999999999999986E+001                  2.6426637379771856E-001                  0.0000000000000000E+000                  8.6474900118629172E-001                                        0                                        5                                        5 
                                    1405                                     1943                  4.2984956704448032E+008                  2.6554630981698697E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  2.7557475111960925E-002                  1.3064823576978393E+000                  7.7605678964708102E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998466149E-001                  9.9999999985494592E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998466149E-001                  9.9999999985494592E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3113634331949151E+000                  2.8278290141951570E+000                  2.4356339683792996E+000                  3.4761847050511649E+000                 -1.2862111909289713E+000                  3.3113524629790794E+000                  2.8278290141951570E+000                  2.4356031586532287E+000                 -1.7418557105765675E+001                 -1.7135008332491453E+000                 -5.9910130313302234E+000                 -9.8999999999999986E+001                 -1.2736994560831723E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4042225926647566E+001                 -2.5104302458330121E+001                 -4.0867909127230554E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1229847271495424E+033                  1.1349752385366424E+033                  1.1961452750753183E+033                  1.1999356893761804E+033                  1.2147678890172271E+033                  1.2148097507374538E+033                  1.2162935364645500E+033                  1.2164890692470060E+033                  6.1112409268565793E-001                  5.9017624044396177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0890201399769530E+003                  4.6071432061704002E+007                  4.8911749953843078E+000                  3.5315474984395241E+000                 -4.9392308068435714E-001                  5.2126835017981294E+000                 -1.3088674708691808E-001                  7.3979817038140161E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0309215505557940E+000                  6.3582607697223832E+000                  2.2969349738772443E+001                  2.2969349738772443E+001                  6.3582607697223832E+000                  8.0309215505557940E+000                  1.7628286140440219E+000                  4.9908879898180109E-001                  1.4666773543087777E+001                  1.1471236150149462E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0331847370785096E-028                  2.9522746437667291E-001                  6.7870660591762522E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  5.6053043055591801E-004                  1.2889509237607701E-002                  8.3237655106974699E+000                  1.8321236052851834E-013                 -1.2737045229749807E+001                 -7.0538942881973536E+000                 -9.8999999999999986E+001                  2.0945886611194406E-001                  0.0000000000000000E+000                  9.2778190348877287E-001                                        0                                        5                                        5 
                                    1410                                     1912                  4.2985136150519854E+008                  2.4937170580455863E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  3.2274516384256852E-002                  1.3059623844276005E+000                  7.7369175290403269E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998466149E-001                  9.9999999985472221E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998466149E-001                  9.9999999985472221E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3855169299825607E+000                  2.7477026233535762E+000                  2.3668780207382936E+000                  3.5080740892457056E+000                 -1.2195356772241932E+000                  3.3855061470448726E+000                  2.7477026233535762E+000                  2.3668494487127192E+000                 -1.7298060356482619E+001                 -1.8149986941881364E+000                 -6.1706501541228720E+000                 -9.8999999999999986E+001                 -1.2995092084610381E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4004478483783068E+001                 -2.5060703250873011E+001                 -4.0815751316223569E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1249206332832857E+033                  1.1362693042409313E+033                  1.1962859958330934E+033                  1.2001247652624049E+033                  1.2148252783040845E+033                  1.2148956736406875E+033                  1.2163621655546473E+033                  1.2165288591960301E+033                  6.1119351150560464E-001                  5.9037909438440228E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5746009762579615E+003                  9.9982865891199671E+006                  4.8976799238189956E+000                  3.5592448411652913E+000                 -4.9308426619084916E-001                  5.2110058728111133E+000                 -1.2322949805350460E-001                  7.5295756659382851E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0310730894411542E+000                  6.3601243369410030E+000                  2.2972176885397829E+001                  2.2972176885397829E+001                  6.3601243369410030E+000                  8.0310730894411542E+000                  1.7628286140440212E+000                  4.9908879898180120E-001                  1.4666773543087777E+001                  1.1466300240034384E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0310785631553487E-028                  2.9522746437667291E-001                  6.7870660591762533E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  5.1921553653172081E-004                  1.2802863489948444E-002                  8.3244557399570365E+000                  2.0567655816004644E-013                 -1.2686815203890507E+001                 -7.0550722865796693E+000                 -9.8999999999999986E+001                  1.8926034359601099E-001                  0.0000000000000000E+000                  9.5162967453962977E-001                                        0                                        5                                        5 
                                    1415                                     1883                  4.2985274467177725E+008                  2.4153085561793204E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  3.2041764189639610E-002                  1.3046378378277057E+000                  7.6952858893161225E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998751787E-001                  9.9999999987904953E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998751787E-001                  9.9999999987904953E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4236003718741164E+000                  2.6861552417684655E+000                  2.3143220366273765E+000                  3.5242457256269644E+000                 -1.1324959022312551E+000                  3.4235883022409150E+000                  2.6861552417684655E+000                  2.3142950786234961E+000                 -1.7110448920911129E+001                 -1.8928049601159034E+000                 -6.3017136734013910E+000                 -9.8999999999999986E+001                 -1.3193787987829312E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3975424581292330E+001                 -2.5027304861247764E+001                 -4.0775977683217782E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1252034047458217E+033                  1.1371826994839817E+033                  1.1963612618486072E+033                  1.2002407387911728E+033                  1.2149522490530014E+033                  1.2150130443818743E+033                  1.2164260643713550E+033                  1.2165710555516379E+033                  6.1124729734301286E-001                  5.9049421210516517E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6809434456029412E+003                  1.6696746411236783E+007                  4.9109466735081071E+000                  3.5728973021286263E+000                 -5.1279153508740294E-001                  5.2504204106042209E+000                 -1.2643412833556081E-001                  7.4742199090898465E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0311809258487017E+000                  6.3615555709722207E+000                  2.2974347667024890E+001                  2.2974347667024890E+001                  6.3615555709722207E+000                  8.0311809258487017E+000                  1.7628286140440219E+000                  4.9908879898180109E-001                  1.4666773543087777E+001                  1.1462463706201800E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0294376928487815E-028                  2.9522746437667291E-001                  6.7870660591762522E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  4.8343101885766715E-004                  1.2754299891821421E-002                  8.3249779875639014E+000                  2.2113707886288043E-013                 -1.2655338431571298E+001                 -7.0559659909161052E+000                 -9.8999999999999986E+001                  1.7934009038313237E-001                  0.0000000000000000E+000                  9.6361075782869487E-001                                        0                                        5                                        5 
                                    1420                                     1879                  4.2985397956092542E+008                  2.3786491950422186E+000                  6.1202577586499218E-001                  3.3085275623486950E+001                 -9.8999999999999986E+001                  2.9051744878076224E-002                  1.3023547589493669E+000                  7.6332994220978501E-002                  9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999999028144E-001                  9.9999999990887156E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999028144E-001                  9.9999999990887156E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4473050082524175E+000                  2.6312463354515492E+000                  2.2679509348310654E+000                  3.5332743868060246E+000                 -1.0588147118144664E+000                  3.4472914666093621E+000                  2.6312463354515492E+000                  2.2679253656898957E+000                 -1.6900830332265137E+001                 -1.9621454470530764E+000                 -6.4116362126157709E+000                 -9.8999999999999986E+001                 -1.3369606493447268E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3949766208146409E+001                 -2.4997927272273859E+001                 -4.0741139555695874E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.1254968459619428E+033                  1.1379307907811639E+033                  1.1964040036279078E+033                  1.2003255158128760E+033                  1.2150621217300825E+033                  1.2151322185307164E+033                  1.2164889712119170E+033                  1.2166136949487705E+033                  6.1130360414729867E-001                  5.9055619857019159E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1163122727253258E+003                  7.6723925583633045E+006                  4.9283473963407527E+000                  3.5801354788383972E+000                 -5.4397389239781035E-001                  5.3127851252250355E+000                 -1.3839991157454937E-001                  7.2710995120441224E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  8.0312682185883748E+000                  6.3628233967723826E+000                  2.2976270190815001E+001                  2.2976270190815001E+001                  6.3628233967723826E+000                  8.0312682185883748E+000                  1.7628286140440212E+000                  4.9908879898180120E-001                  1.4666773543087777E+001                  1.1459020509468740E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0279602306979395E-028                  2.9522746437667291E-001                  6.7870660591762533E-001                  1.7626892477041241E-003                  8.5959924676853681E-003                  4.4928146158045040E-004                  1.2722337941816150E-002                  8.3254360236958114E+000                  2.1329811015158823E-013                 -1.2671012992437925E+001                 -7.0567500262934022E+000                 -9.8999999999999986E+001                  1.7406569312815315E-001                  0.0000000000000000E+000                  9.6655632625997523E-001                                        0                                        5                                        5 
